VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,trip_duration,trip_duration_minutes,time_category,Shape_Leng,Shape_Area,zone,LocationID,borough,lat,lng
2,2022-02-23 08:11:31,2022-02-23 08:16:33,N,1.0,74,41,1.0,0.53,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0,0 days 00:05:02,5.033333333333333,morning,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-21 16:23:15,2022-02-21 16:27:13,N,1.0,41,152,1.0,0.88,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0,0 days 00:03:58,3.966666666666667,afternoon,0.052793109453,0.000143093037737,Central Harlem,41,Manhattan,40.80420482862898,-73.95206533089232
2,2022-02-22 16:34:40,2022-02-22 16:40:16,N,1.0,216,132,1.0,2.67,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0,0 days 00:05:36,5.6,afternoon,0.116797554681,0.000816076647781,South Ozone Park,216,Queens,40.677071232562525,-73.82051327052861
2,2022-02-23 14:49:06,2022-02-23 14:56:17,N,1.0,166,116,1.0,1.76,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0,0 days 00:07:11,7.183333333333334,afternoon,0.0688237542871,0.000255276270405,Morningside Heights,166,Manhattan,40.80957022827245,-73.96181526438258
2,2022-02-11 14:34:48,2022-02-11 14:46:34,N,1.0,243,152,1.0,3.38,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,2.0,1.0,0.0,0 days 00:11:46,11.766666666666667,afternoon,0.0943314999364,0.000438377341503,Washington Heights North,243,Manhattan,40.85867028663149,-73.93282431823563
2,2022-02-26 17:20:56,2022-02-26 17:45:54,N,1.0,255,189,1.0,3.54,17.0,0.0,0.5,4.45,0.0,,0.3,22.25,1.0,1.0,0.0,0 days 00:24:58,24.966666666666665,afternoon,0.0623841997664,0.000172309184842,Williamsburg (North Side),255,Brooklyn,40.718834192234766,-73.95713377568889
2,2022-02-01 19:11:17,2022-02-01 19:18:28,N,1.0,74,75,1.0,1.43,7.0,1.0,0.5,1.76,0.0,,0.3,10.56,1.0,1.0,0.0,0 days 00:07:11,7.183333333333334,evening,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-02 18:19:23,2022-02-02 18:25:13,N,1.0,244,244,1.0,0.86,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0,0 days 00:05:50,5.833333333333333,evening,0.0805686044599,0.000359702747951,Washington Heights South,244,Manhattan,40.84121866986656,-73.94166681405747
2,2022-02-10 19:22:32,2022-02-10 19:27:53,N,1.0,75,74,1.0,1.32,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0,0 days 00:05:21,5.35,evening,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-20 21:12:02,2022-02-20 21:23:21,N,1.0,260,7,5.0,2.03,9.5,0.5,0.5,2.16,0.0,,0.3,12.96,1.0,1.0,0.0,0 days 00:11:19,11.316666666666666,evening,0.133514154636,0.000422345326907,Woodside,260,Queens,40.74679779446937,-73.90371327894323
2,2022-02-12 03:23:38,2022-02-12 03:51:05,N,5.0,80,246,1.0,8.24,40.0,0.0,0.0,5.0,6.55,,0.3,54.6,1.0,2.0,2.75,0 days 00:27:27,27.45,night,0.117212621448,0.00040732245622,East Williamsburg,80,Brooklyn,40.71446957458726,-73.94232930719008
2,2022-02-04 16:17:53,2022-02-04 16:33:39,N,1.0,95,160,1.0,2.2,12.0,1.0,0.5,0.0,0.0,,0.3,13.8,2.0,1.0,0.0,0 days 00:15:46,15.766666666666667,afternoon,0.113629605476,0.00057277033803,Forest Hills,95,Queens,40.72346527235991,-73.84821993627048
2,2022-02-13 18:34:11,2022-02-13 18:48:50,N,1.0,95,82,1.0,2.42,12.0,0.0,0.5,4.0,0.0,,0.3,16.8,1.0,1.0,0.0,0 days 00:14:39,14.65,evening,0.113629605476,0.00057277033803,Forest Hills,95,Queens,40.72346527235991,-73.84821993627048
2,2022-02-25 19:37:16,2022-02-25 19:44:52,N,1.0,260,157,5.0,1.13,6.5,1.0,0.5,2.08,0.0,,0.3,10.38,1.0,1.0,0.0,0 days 00:07:36,7.6,evening,0.133514154636,0.000422345326907,Woodside,260,Queens,40.74679779446937,-73.90371327894323
1,2022-02-13 05:32:35,2022-02-13 05:44:31,N,1.0,116,220,1.0,5.7,17.5,0.5,0.5,2.0,0.0,,0.3,20.8,1.0,1.0,0.0,0 days 00:11:56,11.933333333333334,night,0.0681164844265,0.000260415337217,Hamilton Heights,116,Manhattan,40.827535259806176,-73.94736754322265
2,2022-02-16 01:27:56,2022-02-16 01:34:52,N,5.0,42,74,1.0,1.54,10.0,0.0,0.0,0.0,0.0,,0.3,10.3,2.0,2.0,0.0,0 days 00:06:56,6.933333333333334,night,0.0927092274616,0.000263896952605,Central Harlem North,42,Manhattan,40.82104621409778,-73.93951646931666
1,2022-02-08 09:46:18,2022-02-08 10:08:34,N,1.0,82,179,1.0,4.0,17.0,0.0,0.5,0.0,0.0,,0.3,17.8,2.0,1.0,0.0,0 days 00:22:16,22.266666666666666,morning,0.119875649697,0.000323601079994,Elmhurst,82,Queens,40.73846392036753,-73.87234400959339
2,2022-02-25 18:29:39,2022-02-25 18:30:14,N,1.0,74,74,1.0,0.0,2.5,1.0,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0,0 days 00:00:35,0.5833333333333334,evening,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
1,2022-02-01 11:48:57,2022-02-01 11:57:52,N,1.0,75,74,1.0,1.0,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0,0 days 00:08:55,8.916666666666666,morning,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
1,2022-02-21 09:09:34,2022-02-21 09:11:19,N,1.0,75,74,1.0,0.7,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0,0 days 00:01:45,1.75,morning,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-27 19:05:56,2022-02-27 19:17:30,N,1.0,42,238,1.0,2.18,10.5,0.0,0.5,0.0,0.0,,0.3,14.05,2.0,1.0,2.75,0 days 00:11:34,11.566666666666666,evening,0.0927092274616,0.000263896952605,Central Harlem North,42,Manhattan,40.82104621409778,-73.93951646931666
1,2022-02-21 19:58:40,2022-02-21 20:06:23,N,1.0,210,210,1.0,1.4,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0,0 days 00:07:43,7.716666666666667,evening,0.114851983372,0.000453155131253,Sheepshead Bay,210,Brooklyn,40.59376160850061,-73.9443360454416
2,2022-02-18 09:52:45,2022-02-18 10:18:06,N,1.0,75,167,1.0,4.55,19.5,0.0,0.5,0.0,0.0,,0.3,20.3,1.0,1.0,0.0,0 days 00:25:21,25.35,morning,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-14 13:36:41,2022-02-14 13:47:55,N,1.0,166,74,1.0,1.83,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0,0 days 00:11:14,11.233333333333333,afternoon,0.0688237542871,0.000255276270405,Morningside Heights,166,Manhattan,40.80957022827245,-73.96181526438258
2,2022-02-23 22:03:06,2022-02-23 22:17:30,N,1.0,168,74,1.0,2.64,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,2.0,1.0,0.0,0 days 00:14:24,14.4,evening,0.114517434155,0.000547058100444,Mott Haven/Port Morris,168,Bronx,40.80743953086456,-73.91705803171513
2,2022-02-12 19:58:29,2022-02-12 20:28:54,N,1.0,43,230,1.0,3.41,20.5,0.0,0.5,0.0,0.0,,0.3,24.05,2.0,1.0,2.75,0 days 00:30:25,30.416666666666668,evening,0.0997386183576,0.000379662912054,Central Park,43,Manhattan,40.782459738636334,-73.96557217995945
2,2022-02-23 18:22:53,2022-02-23 18:36:47,N,1.0,75,237,1.0,1.82,10.5,1.0,0.5,2.0,0.0,,0.3,17.05,1.0,1.0,2.75,0 days 00:13:54,13.9,evening,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-20 13:05:36,2022-02-20 13:09:07,N,1.0,75,263,1.0,1.3,5.5,0.0,0.5,1.81,0.0,,0.3,10.86,1.0,1.0,2.75,0 days 00:03:31,3.5166666666666666,afternoon,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-23 17:17:56,2022-02-23 17:27:07,N,1.0,97,34,1.0,1.13,7.5,1.0,0.5,1.86,0.0,,0.3,11.16,1.0,1.0,0.0,0 days 00:09:11,9.183333333333334,afternoon,0.0624760147423,0.000163303970435,Fort Greene,97,Brooklyn,40.690615655694266,-73.975576580035
2,2022-02-25 19:31:23,2022-02-25 20:52:01,N,1.0,258,196,2.0,9.01,51.0,1.0,0.5,0.0,0.0,,0.3,52.8,2.0,1.0,0.0,0 days 01:20:38,80.63333333333334,evening,0.0890133787693,0.000366209617143,Woodhaven,258,Queens,40.69012636781312,-73.85663905307173
2,2022-02-05 17:10:58,2022-02-05 17:18:00,N,1.0,43,142,1.0,1.84,8.0,0.0,0.5,2.31,0.0,,0.3,13.86,1.0,1.0,2.75,0 days 00:07:02,7.033333333333333,afternoon,0.0997386183576,0.000379662912054,Central Park,43,Manhattan,40.782459738636334,-73.96557217995945
2,2022-02-11 18:15:21,2022-02-11 18:32:37,N,1.0,42,244,1.0,1.96,11.5,1.0,0.5,0.0,0.0,,0.3,13.3,1.0,1.0,0.0,0 days 00:17:16,17.266666666666666,evening,0.0927092274616,0.000263896952605,Central Harlem North,42,Manhattan,40.82104621409778,-73.93951646931666
2,2022-02-10 20:39:31,2022-02-10 20:55:11,N,1.0,42,69,1.0,3.43,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,1.0,1.0,0.0,0 days 00:15:40,15.666666666666666,evening,0.0927092274616,0.000263896952605,Central Harlem North,42,Manhattan,40.82104621409778,-73.93951646931666
2,2022-02-17 22:12:22,2022-02-17 22:12:27,N,5.0,41,41,1.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.3,5.3,1.0,2.0,0.0,0 days 00:00:05,0.08333333333333333,evening,0.052793109453,0.000143093037737,Central Harlem,41,Manhattan,40.80420482862898,-73.95206533089232
1,2022-02-11 21:18:25,2022-02-11 21:37:57,N,1.0,97,211,2.0,3.2,14.5,3.25,0.5,3.0,0.0,,0.3,21.55,1.0,1.0,2.75,0 days 00:19:32,19.533333333333335,evening,0.0624760147423,0.000163303970435,Fort Greene,97,Brooklyn,40.690615655694266,-73.975576580035
2,2022-02-13 03:56:08,2022-02-13 04:26:05,N,1.0,80,163,1.0,8.91,28.5,0.5,0.5,0.0,0.0,,0.3,32.55,1.0,1.0,2.75,0 days 00:29:57,29.95,night,0.117212621448,0.00040732245622,East Williamsburg,80,Brooklyn,40.71446957458726,-73.94232930719008
2,2022-02-07 17:04:34,2022-02-07 17:17:27,N,1.0,74,238,1.0,2.18,10.5,1.0,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0,0 days 00:12:53,12.883333333333333,afternoon,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-24 14:13:09,2022-02-24 14:47:06,N,1.0,89,170,5.0,10.96,36.0,0.0,0.5,5.53,6.55,,0.3,51.63,1.0,1.0,2.75,0 days 00:33:57,33.95,afternoon,0.122794569553,0.000447548142373,Flatbush/Ditmas Park,89,Brooklyn,40.64098273381023,-73.9626937337469
2,2022-02-03 15:08:32,2022-02-03 16:07:44,N,1.0,166,43,1.0,4.85,34.5,0.0,0.5,7.61,0.0,,0.3,45.66,1.0,1.0,2.75,0 days 00:59:12,59.2,afternoon,0.0688237542871,0.000255276270405,Morningside Heights,166,Manhattan,40.80957022827245,-73.96181526438258
2,2022-02-10 18:18:41,2022-02-10 19:02:39,N,1.0,244,226,1.0,11.63,39.0,1.0,0.5,10.89,0.0,,0.3,54.44,1.0,1.0,2.75,0 days 00:43:58,43.96666666666667,evening,0.0805686044599,0.000359702747951,Washington Heights South,244,Manhattan,40.84121866986656,-73.94166681405747
2,2022-02-13 10:04:54,2022-02-13 10:09:36,N,1.0,52,33,1.0,0.83,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0,0 days 00:04:42,4.7,morning,0.0289076710093,4.52027509603e-05,Cobble Hill,52,Brooklyn,40.686604541764765,-73.99692247138711
2,2022-02-12 21:00:12,2022-02-12 21:08:41,N,1.0,41,151,2.0,1.46,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1.0,1.0,0.0,0 days 00:08:29,8.483333333333333,evening,0.052793109453,0.000143093037737,Central Harlem,41,Manhattan,40.80420482862898,-73.95206533089232
2,2022-02-15 09:59:32,2022-02-15 10:21:21,N,1.0,42,239,1.0,4.02,16.5,0.0,0.5,0.0,0.0,,0.3,20.05,1.0,1.0,2.75,0 days 00:21:49,21.816666666666666,morning,0.0927092274616,0.000263896952605,Central Harlem North,42,Manhattan,40.82104621409778,-73.93951646931666
2,2022-02-14 16:41:52,2022-02-14 16:49:54,N,1.0,130,215,1.0,1.5,7.5,1.0,0.5,1.86,0.0,,0.3,11.16,1.0,1.0,0.0,0 days 00:08:02,8.033333333333333,afternoon,0.142028320665,0.000468322514327,Jamaica,130,Queens,40.70327388330144,-73.80034752467984
2,2022-02-01 11:58:54,2022-02-01 12:05:13,N,1.0,166,151,1.0,1.08,6.5,0.0,0.5,1.82,0.0,,0.3,9.12,1.0,1.0,0.0,0 days 00:06:19,6.316666666666666,morning,0.0688237542871,0.000255276270405,Morningside Heights,166,Manhattan,40.80957022827245,-73.96181526438258
2,2022-02-18 21:28:31,2022-02-18 21:35:09,N,1.0,66,33,2.0,1.03,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0,0 days 00:06:38,6.633333333333334,evening,0.0546334593634,0.000108378855948,DUMBO/Vinegar Hill,66,Brooklyn,40.70173247168726,-73.98638274755459
2,2022-02-06 10:21:21,2022-02-06 10:29:00,N,1.0,97,49,1.0,1.09,6.5,0.0,0.5,1.82,0.0,,0.3,9.12,1.0,1.0,0.0,0 days 00:07:39,7.65,morning,0.0624760147423,0.000163303970435,Fort Greene,97,Brooklyn,40.690615655694266,-73.975576580035
2,2022-02-16 14:28:59,2022-02-16 14:38:55,N,1.0,42,116,1.0,1.73,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0,0 days 00:09:56,9.933333333333334,afternoon,0.0927092274616,0.000263896952605,Central Harlem North,42,Manhattan,40.82104621409778,-73.93951646931666
1,2022-02-17 13:41:40,2022-02-17 14:06:09,N,1.0,181,17,1.0,2.4,16.0,0.0,0.5,0.0,0.0,,0.3,16.8,2.0,1.0,0.0,0 days 00:24:29,24.483333333333334,afternoon,0.0895372399547,0.000306890292807,Park Slope,181,Brooklyn,40.67201914054624,-73.97904489684504
2,2022-02-02 08:04:37,2022-02-02 08:20:13,N,1.0,74,166,1.0,1.94,11.0,0.0,0.5,1.77,0.0,,0.3,13.57,1.0,1.0,0.0,0 days 00:15:36,15.6,morning,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-24 10:03:21,2022-02-24 10:38:39,N,5.0,192,122,2.0,22.56,35.0,0.0,0.0,0.0,0.0,,0.3,35.3,2.0,2.0,0.0,0 days 00:35:18,35.3,morning,0.11196461971,0.000373808019026,Queensboro Hill,192,Queens,40.74441099850022,-73.81519253564926
2,2022-02-14 09:40:37,2022-02-14 09:55:53,N,1.0,75,170,1.0,3.82,14.0,0.0,0.5,1.0,0.0,,0.3,18.55,1.0,1.0,2.75,0 days 00:15:16,15.266666666666667,morning,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-17 18:18:07,2022-02-17 18:53:17,N,5.0,167,169,1.0,5.31,16.0,0.0,0.0,0.0,0.0,,0.3,16.3,2.0,2.0,0.0,0 days 00:35:10,35.166666666666664,evening,0.0908159737292,0.000167529391193,Morrisania/Melrose,167,Bronx,40.82798803567513,-73.90444259410572
1,2022-02-04 19:39:31,2022-02-04 19:59:49,N,1.0,17,62,1.0,3.7,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,2.0,1.0,0.0,0 days 00:20:18,20.3,evening,0.093522632948,0.000322957654799,Bedford,17,Brooklyn,40.69199409627496,-73.94918130103822
2,2022-02-05 23:45:40,2022-02-05 23:52:02,N,1.0,129,129,2.0,0.99,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0,0 days 00:06:22,6.366666666666666,evening,0.0932727273403,0.00047398833179,Jackson Heights,129,Queens,40.75905747396381,-73.8874063794919
2,2022-02-24 22:32:23,2022-02-24 22:51:57,N,1.0,41,79,1.0,7.63,23.5,0.5,0.5,5.51,0.0,,0.3,33.06,1.0,1.0,2.75,0 days 00:19:34,19.566666666666666,evening,0.052793109453,0.000143093037737,Central Harlem,41,Manhattan,40.80420482862898,-73.95206533089232
2,2022-02-18 14:52:00,2022-02-18 15:05:16,N,1.0,41,75,1.0,1.39,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0,0 days 00:13:16,13.266666666666667,afternoon,0.052793109453,0.000143093037737,Central Harlem,41,Manhattan,40.80420482862898,-73.95206533089232
1,2022-02-07 14:49:33,2022-02-07 15:19:39,N,1.0,33,161,1.0,7.3,25.5,2.75,0.5,7.5,0.0,,0.3,36.55,1.0,1.0,2.75,0 days 00:30:06,30.1,afternoon,0.0532702931967,0.000147416802448,Brooklyn Heights,33,Brooklyn,40.69623832706301,-73.99532879720404
2,2022-02-02 16:30:15,2022-02-02 16:30:19,N,5.0,166,166,1.0,0.0,8.0,0.0,0.0,1.0,0.0,,0.3,9.3,1.0,2.0,0.0,0 days 00:00:04,0.06666666666666667,afternoon,0.0688237542871,0.000255276270405,Morningside Heights,166,Manhattan,40.80957022827245,-73.96181526438258
2,2022-02-27 14:40:54,2022-02-27 14:52:35,N,1.0,41,239,1.0,2.06,10.0,0.0,0.5,2.71,0.0,,0.3,16.26,1.0,1.0,2.75,0 days 00:11:41,11.683333333333334,afternoon,0.052793109453,0.000143093037737,Central Harlem,41,Manhattan,40.80420482862898,-73.95206533089232
2,2022-02-23 10:55:12,2022-02-23 11:15:07,N,1.0,244,140,5.0,7.82,24.0,0.0,0.5,0.0,0.0,,0.3,27.55,2.0,1.0,2.75,0 days 00:19:55,19.916666666666668,morning,0.0805686044599,0.000359702747951,Washington Heights South,244,Manhattan,40.84121866986656,-73.94166681405747
2,2022-02-28 02:41:16,2022-02-28 02:49:46,N,5.0,42,41,1.0,1.2,8.0,0.0,0.0,0.0,0.0,,0.3,8.3,2.0,2.0,0.0,0 days 00:08:30,8.5,night,0.0927092274616,0.000263896952605,Central Harlem North,42,Manhattan,40.82104621409778,-73.93951646931666
2,2022-02-05 14:01:26,2022-02-05 14:05:34,N,1.0,74,41,1.0,0.9,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0,0 days 00:04:08,4.133333333333334,afternoon,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-09 17:34:20,2022-02-09 17:54:06,N,1.0,97,80,2.0,4.17,17.0,1.0,0.5,0.0,0.0,,0.3,18.8,2.0,1.0,0.0,0 days 00:19:46,19.766666666666666,afternoon,0.0624760147423,0.000163303970435,Fort Greene,97,Brooklyn,40.690615655694266,-73.975576580035
2,2022-02-14 10:51:01,2022-02-14 11:12:46,N,1.0,74,164,1.0,5.82,21.5,0.0,0.5,5.02,0.0,,0.3,30.07,1.0,1.0,2.75,0 days 00:21:45,21.75,morning,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-26 19:16:03,2022-02-26 19:43:57,N,1.0,65,177,1.0,3.58,17.5,0.0,0.5,0.0,0.0,,0.3,18.3,2.0,1.0,0.0,0 days 00:27:54,27.9,evening,0.0446070683658,8.1803882541e-05,Downtown Brooklyn/MetroTech,65,Brooklyn,40.69537260932962,-73.9855710635353
2,2022-02-26 13:09:26,2022-02-26 13:25:13,N,1.0,75,136,1.0,6.06,19.0,0.0,0.5,1.0,0.0,,0.3,20.8,1.0,1.0,0.0,0 days 00:15:47,15.783333333333333,afternoon,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-12 13:10:00,2022-02-12 13:19:12,N,1.0,75,74,1.0,1.39,8.0,0.0,0.5,2.2,0.0,,0.3,11.0,1.0,1.0,0.0,0 days 00:09:12,9.2,afternoon,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
2,2022-02-05 10:05:33,2022-02-05 10:12:23,N,1.0,74,75,1.0,1.47,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0,0 days 00:06:50,6.833333333333333,morning,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-09 11:42:45,2022-02-09 11:49:28,N,1.0,43,151,1.0,1.3,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0,0 days 00:06:43,6.716666666666667,morning,0.0997386183576,0.000379662912054,Central Park,43,Manhattan,40.782459738636334,-73.96557217995945
2,2022-02-10 22:37:16,2022-02-10 22:45:31,N,1.0,95,95,1.0,1.32,7.5,0.5,0.5,1.2,0.0,,0.3,10.0,1.0,1.0,0.0,0 days 00:08:15,8.25,evening,0.113629605476,0.00057277033803,Forest Hills,95,Queens,40.72346527235991,-73.84821993627048
2,2022-02-22 09:54:10,2022-02-22 09:58:29,N,1.0,74,42,1.0,0.75,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1.0,1.0,0.0,0 days 00:04:19,4.316666666666666,morning,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-16 07:10:12,2022-02-16 07:41:29,N,1.0,97,227,1.0,4.29,22.0,0.0,0.5,10.0,0.0,,0.3,32.8,1.0,1.0,0.0,0 days 00:31:17,31.283333333333335,morning,0.0624760147423,0.000163303970435,Fort Greene,97,Brooklyn,40.690615655694266,-73.975576580035
2,2022-02-16 12:25:02,2022-02-16 12:41:17,N,1.0,43,142,1.0,2.8,13.0,0.0,0.5,0.0,0.0,,0.3,16.55,2.0,1.0,2.75,0 days 00:16:15,16.25,afternoon,0.0997386183576,0.000379662912054,Central Park,43,Manhattan,40.782459738636334,-73.96557217995945
1,2022-02-24 18:57:37,2022-02-24 19:16:12,N,1.0,65,61,1.0,2.0,12.5,1.0,0.5,0.0,0.0,,0.3,14.3,2.0,1.0,0.0,0 days 00:18:35,18.583333333333332,evening,0.0446070683658,8.1803882541e-05,Downtown Brooklyn/MetroTech,65,Brooklyn,40.69537260932962,-73.9855710635353
2,2022-02-06 13:03:39,2022-02-06 13:09:49,N,1.0,41,166,1.0,1.3,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0,0 days 00:06:10,6.166666666666667,afternoon,0.052793109453,0.000143093037737,Central Harlem,41,Manhattan,40.80420482862898,-73.95206533089232
2,2022-02-23 20:44:05,2022-02-23 21:06:06,N,1.0,41,167,1.0,3.66,16.5,0.5,0.5,0.0,0.0,,0.3,17.8,2.0,1.0,0.0,0 days 00:22:01,22.016666666666666,evening,0.052793109453,0.000143093037737,Central Harlem,41,Manhattan,40.80420482862898,-73.95206533089232
2,2022-02-09 09:54:15,2022-02-09 10:02:23,N,1.0,41,236,1.0,1.61,7.5,0.0,0.5,0.0,0.0,,0.3,11.05,2.0,1.0,2.75,0 days 00:08:08,8.133333333333333,morning,0.052793109453,0.000143093037737,Central Harlem,41,Manhattan,40.80420482862898,-73.95206533089232
1,2022-02-04 11:09:33,2022-02-04 11:20:23,N,1.0,166,75,1.0,1.6,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,1.0,0.0,0 days 00:10:50,10.833333333333334,morning,0.0688237542871,0.000255276270405,Morningside Heights,166,Manhattan,40.80957022827245,-73.96181526438258
2,2022-02-01 12:15:58,2022-02-01 12:33:08,N,1.0,225,189,1.0,2.29,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,2.0,1.0,0.0,0 days 00:17:10,17.166666666666668,afternoon,0.0887992073281,0.000310835395162,Stuyvesant Heights,225,Brooklyn,40.68878506720026,-73.93144485223571
2,2022-02-24 21:05:13,2022-02-24 21:19:30,N,1.0,74,238,1.0,2.63,11.5,0.5,0.5,1.75,0.0,,0.3,17.3,1.0,1.0,2.75,0 days 00:14:17,14.283333333333333,evening,0.11029093625,0.000295038418204,East Harlem North,74,Manhattan,40.80556556547766,-73.9383104968462
2,2022-02-23 17:00:54,2022-02-23 17:05:22,N,1.0,7,7,1.0,0.61,4.5,1.0,0.5,1.58,0.0,,0.3,7.88,1.0,1.0,0.0,0 days 00:04:28,4.466666666666667,afternoon,0.107417171123,0.000389787989274,Astoria,7,Queens,40.76108472915124,-73.92149056694653
2,2022-02-01 18:32:11,2022-02-01 18:59:51,N,1.0,7,198,1.0,6.03,22.5,1.0,0.5,0.0,0.0,,0.3,24.3,2.0,1.0,0.0,0 days 00:27:40,27.666666666666668,evening,0.107417171123,0.000389787989274,Astoria,7,Queens,40.76108472915124,-73.92149056694653
2,2022-02-26 11:51:01,2022-02-26 11:54:43,N,1.0,49,61,1.0,0.77,5.0,0.0,0.5,6.0,0.0,,0.3,11.8,1.0,1.0,0.0,0 days 00:03:42,3.7,morning,0.0752900183427,0.000203185525471,Clinton Hill,49,Brooklyn,40.68851587525063,-73.96493373164775
2,2022-02-09 02:21:13,2022-02-09 03:30:34,N,1.0,217,129,2.0,11.44,49.5,0.5,0.5,0.0,0.0,,0.3,50.8,2.0,1.0,0.0,0 days 01:09:21,69.35,night,0.0553905251285,0.000114733270758,South Williamsburg,217,Brooklyn,40.70324961023224,-73.95684576885645
2,2022-02-07 12:44:12,2022-02-07 13:01:35,N,1.0,236,141,1.0,1.6,12.0,0.0,0.5,0.0,0.0,,0.3,15.55,2.0,1.0,2.75,0 days 00:17:23,17.383333333333333,afternoon,0.0442519223099,0.000102864345211,Upper East Side North,236,Manhattan,40.78049147573493,-73.95697238530639
2,2022-02-21 22:26:51,2022-02-21 22:28:40,N,1.0,145,140,1.0,0.68,4.0,0.5,0.5,0.0,0.0,,0.3,8.05,2.0,1.0,2.75,0 days 00:01:49,1.8166666666666667,evening,0.114313844981,0.000346641733797,Long Island City/Hunters Point,145,Queens,40.74658996790376,-73.9486991918172
2,2022-02-08 23:21:29,2022-02-08 23:29:43,N,1.0,75,42,1.0,2.47,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0,0 days 00:08:14,8.233333333333333,evening,0.0876638997685,0.00024056392715,East Harlem South,75,Manhattan,40.790650159764766,-73.94495666768462
